objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
587739707405762993,4646,40,3,80,433,3,205.38898936,28.36460352,23.538675,21.886986,21.003054,20.698658,20.653149,0.992767,0.089458,0.062403,0.077494,0.302148
587739707405762994,4646,40,3,80,434,6,205.38349599,28.36430561,26.142473,22.996845,22.123144,21.843689,21.776941,0.516277,0.165736,0.113439,0.138133,0.508302
587739707405763086,4646,40,3,80,526,6,205.40515931,28.39696068,20.36594,19.500528,19.285551,19.155394,19.080992,0.057665,0.01269,0.01336,0.016667,0.056289
587739707405763090,4646,40,3,80,530,6,205.40217021,28.4001669,21.718052,20.558453,20.29336,20.050201,20.012526,0.163861,0.024842,0.026159,0.031612,0.121012
587739707405763091,4646,40,3,80,531,6,205.40937798,28.39828493,21.707333,20.708887,20.358686,20.174986,19.965586,0.162137,0.026886,0.027413,0.034739,0.115988
587739707405763092,4646,40,3,80,532,6,205.40872322,28.39708499,21.905708,20.700348,20.244745,20.014252,19.832045,0.211088,0.029139,0.027338,0.033797,0.115534
587739707405763099,4646,40,3,80,539,6,205.40977522,28.39943159,22.25153,21.528618,21.24757,20.842579,20.474518,0.256587,0.050247,0.055781,0.061131,0.183255
587739707405763101,4646,40,3,80,541,6,205.40316223,28.39775158,23.287094,21.825249,21.346245,21.118952,20.5938,0.596167,0.065651,0.060866,0.078193,0.2057
587739707405763104,4646,40,3,80,544,6,205.40165133,28.3980679,25.919743,22.630182,21.810829,21.467369,20.837357,0.629115,0.127886,0.089088,0.104743,0.250239
587739707405763105,4646,40,3,80,545,3,205.40242537,28.39919459,23.624166,22.17087,21.696991,21.248365,20.891182,0.81501,0.09258,0.088191,0.09592,0.28979
587739707405763107,4646,40,3,80,547,6,205.40685712,28.39676148,24.350306,22.711651,22.364817,21.681662,21.466516,1.046473,0.132558,0.138805,0.121533,0.404985
587739707405763114,4646,40,3,80,554,6,205.40124659,28.35673947,16.550255,15.009401,15.351984,15.378956,13.189763,8.150579E-3,5.268806E-3,0.011706,0.012801,5.3396E-3
587739707405763115,4646,40,3,80,555,6,205.40487757,28.35952478,19.887621,18.948074,18.669456,18.539354,18.528286,0.041268,9.108603E-3,9.277132E-3,0.010952,0.035096
587739707405763118,4646,40,3,80,558,6,205.39615156,28.35388618,20.133677,19.194736,18.932182,18.791588,18.801266,0.048498,0.010367,0.010691,0.012761,0.043701
587739707405763119,4646,40,3,80,559,6,205.4047748,28.35445751,20.227819,19.319761,19.051809,18.94311,18.930862,0.054495,0.011331,0.011793,0.014725,0.051791
587739707405763120,4646,40,3,80,560,6,205.40138247,28.3577409,20.502705,19.486012,18.64506,18.349602,18.865042,0.073466,0.01726,0.013287,0.014237,0.05872
587739707405763122,4646,40,3,80,562,6,205.39430462,28.36038192,20.464647,19.549974,19.26651,19.131565,19.018396,0.066321,0.013215,0.013751,0.017144,0.05753
587739707405763123,4646,40,3,80,563,6,205.40338535,28.35875243,24.188944,22.504379,21.387957,19.423857,18.465733,1.043237,0.110409,0.063579,0.019894,0.034063
587739707405763126,4646,40,3,80,566,3,205.40307558,28.35686912,21.009281,20.146608,19.466597,19.300936,19.626684,0.105036,0.020756,0.016841,0.020829,0.10153
587739707405763133,4646,40,3,80,573,3,205.39874285,28.35455169,20.930935,19.713367,19.291513,18.988434,18.946579,0.160085,0.021463,0.02156,0.025725,0.098607
587739707405763135,4646,40,3,80,575,6,205.39356808,28.35971214,21.986444,20.968105,20.557686,20.427691,20.269028,0.202382,0.032269,0.031759,0.0416,0.148193
587739707405763138,4646,40,3,80,578,6,205.39831389,28.3604319,22.52412,21.361656,20.918091,20.560993,20.582453,0.327844,0.043609,0.042662,0.047767,0.20119
587739707405763163,4646,40,3,80,603,6,205.41416801,28.3627286,19.810181,18.868662,18.600832,18.481035,18.467278,0.039498,8.931874E-3,8.972199E-3,0.01074,0.034023
587739707405763164,4646,40,3,80,604,6,205.41193811,28.3644021,21.364397,19.891212,18.959492,18.469633,18.204178,0.126318,0.015961,0.010958,0.010736,0.028172
587739707405763169,4646,40,3,80,609,6,205.41762797,28.36946881,19.891022,18.973082,18.658476,18.553617,18.547859,0.045892,9.744915E-3,9.834803E-3,0.01225,0.041561
587739707405763181,4646,40,3,80,621,3,205.41570121,28.36170807,20.035948,19.187422,18.894358,18.822248,18.684322,0.060838,0.012334,0.013068,0.017688,0.058652
587739707405763982,4646,40,3,80,1422,3,205.37619373,28.38808031,21.483345,20.731842,20.385603,20.227104,20.066011,0.143859,0.028953,0.029867,0.038906,0.137756
587739707405763984,4646,40,3,80,1424,6,205.37595755,28.38682874,22.051947,21.379585,20.864546,20.705711,20.816952,0.213398,0.044235,0.039918,0.05197,0.236197
587739707405764041,4646,40,3,80,1481,6,205.3775965,28.37856014,20.390862,19.386478,19.150463,19.011578,19.061537,0.058383,0.011551,0.012192,0.014715,0.053661
587739707405764042,4646,40,3,80,1482,6,205.37650346,28.37925321,24.148741,22.54763,21.975147,21.346102,22.196856,1.118291,0.128207,0.114332,0.104725,0.741937
587739707405764067,4646,40,3,80,1507,6,205.37981705,28.38032827,22.017839,20.876451,20.47897,20.3384,20.070734,0.215961,0.031302,0.030431,0.039675,0.12783
587739707405764068,4646,40,3,80,1508,6,205.38062926,28.38005824,22.01412,20.783838,20.550171,20.29097,20.7988,0.206809,0.028686,0.031509,0.037115,0.23252
587739707405764081,4646,40,3,80,1521,6,205.38106606,28.37301338,20.610264,19.80752,19.527237,19.330616,19.415329,0.069414,0.015927,0.016822,0.020093,0.072588
587739707405764090,4646,40,3,80,1530,6,205.38676901,28.39691552,21.399618,20.400965,20.057306,19.943029,20.058729,0.126389,0.021558,0.022039,0.028768,0.125735
587739707405764098,4646,40,3,80,1538,6,205.38023781,28.3632952,21.994518,20.815596,20.48756,20.402437,20.55307,0.214083,0.029931,0.031033,0.042946,0.200063
587739707405764099,4646,40,3,80,1539,6,205.38088695,28.36270707,25.900217,23.514072,22.51737,21.861933,21.480871,0.624151,0.252369,0.157585,0.138487,0.403014
587739707405764103,4646,40,3,80,1543,6,205.38222178,28.36668233,21.279842,20.30024,20.004528,19.846432,19.769804,0.114069,0.020052,0.020952,0.026108,0.095183
587739707405764104,4646,40,3,80,1544,6,205.38141123,28.36613113,23.36062,22.006813,21.344412,21.337023,20.908148,0.615261,0.071401,0.058494,0.088251,0.255032
587739707405764105,4646,40,3,80,1545,3,205.38267343,28.36593701,25.385572,23.348833,22.641058,21.876188,21.738039,0.996105,0.242392,0.203242,0.167641,0.556187
587739707405764196,4646,40,3,80,1636,6,205.40088493,28.39467834,20.42885,19.434788,19.204933,19.079578,19.036261,0.060012,0.012121,0.012592,0.015504,0.05307
587739707405764197,4646,40,3,80,1637,6,205.39427206,28.39240807,20.867712,20.048464,19.73778,19.650898,19.420773,0.083093,0.017331,0.01772,0.023112,0.072735
587739707405764200,4646,40,3,80,1640,6,205.40220899,28.39542372,21.599289,20.650202,20.329773,20.250996,20.029816,0.148867,0.026113,0.02659,0.036238,0.120998
587739707405764202,4646,40,3,80,1642,6,205.39542265,28.39422188,22.787588,21.098846,20.588621,20.369457,20.321012,0.406058,0.036831,0.033073,0.041157,0.160987
587739707405764204,4646,40,3,80,1644,6,205.40325459,28.39412136,24.265055,21.889845,21.451231,21.109606,20.881624,1.051507,0.067867,0.065266,0.075093,0.256603
587739707405764206,4646,40,3,80,1646,6,205.39581032,28.39579758,25.097851,22.417305,21.619463,21.295513,21.036398,1.016091,0.104216,0.075074,0.087977,0.291895
587739707405764207,4646,40,3,80,1647,6,205.39409749,28.39343884,24.201221,22.206861,21.71983,21.408865,20.917295,0.987666,0.083871,0.079741,0.09373,0.254289
587739707405764209,4646,40,3,80,1649,6,205.40084499,28.39599267,23.672554,22.58478,21.780258,21.611589,21.435905,0.784475,0.12168,0.086628,0.11664,0.41075
587739707405764210,4646,40,3,80,1650,6,205.3950331,28.39511792,24.103605,22.997787,22.179901,21.704611,21.783815,0.966262,0.166292,0.116861,0.120686,0.498973
587739707405764212,4646,40,3,80,1652,6,205.40401239,28.39488729,24.404108,24.063082,23.201574,22.217108,21.498674,1.04678,0.381946,0.277808,0.188241,0.409631
587739707405764215,4646,40,3,80,1655,6,205.39398235,28.40018415,23.15033,21.830374,20.34605,19.031372,18.38583,0.530234,0.064063,0.027164,0.015025,0.031655
587739707405764216,4646,40,3,80,1656,3,205.39632784,28.39841164,21.179655,20.113659,19.675987,19.431339,19.435785,0.121856,0.019792,0.019031,0.02271,0.087346
587739707405764217,4646,40,3,80,1657,6,205.39791087,28.40048996,21.506964,20.223362,19.952332,19.809975,19.774946,0.140379,0.019928,0.020926,0.026822,0.100784
587739707405764219,4646,40,3,80,1659,6,205.39558954,28.39911462,25.026186,21.638815,21.108971,20.882769,20.572174,1.232993,0.065414,0.058424,0.074523,0.234428
587739707405764220,4646,40,3,80,1660,6,205.39728543,28.40012503,23.232183,22.225744,21.685352,21.343788,21.519617,0.560999,0.089259,0.079173,0.090592,0.419407
587739707405764246,4646,40,3,80,1686,6,205.38921633,28.35541389,23.751749,22.020834,21.570919,21.139519,20.965492,0.861926,0.076454,0.074745,0.079841,0.289795
587739707405764267,4646,40,3,80,1707,6,205.38967679,28.3598831,21.662626,20.570286,20.285416,20.1077,20.13092,0.155027,0.024488,0.025599,0.031964,0.130292
587739707405764268,4646,40,3,80,1708,6,205.39045566,28.3594637,21.969696,20.896206,20.51656,20.402449,20.151041,0.207494,0.031962,0.031424,0.042017,0.138403
587739707405764343,4646,40,3,80,1783,6,205.41339424,28.39631725,20.421301,19.515392,19.221071,19.026487,19.051455,0.059541,0.012511,0.012703,0.01489,0.053065
587739707405764345,4646,40,3,80,1785,6,205.41563121,28.39566034,20.467308,19.485958,19.246092,19.099947,19.103346,0.063893,0.012555,0.013318,0.016405,0.059013
587739707405764347,4646,40,3,80,1787,6,205.4195386,28.39154442,20.783756,19.734896,19.488642,19.363131,19.279764,0.078736,0.014572,0.015087,0.019049,0.065767
587739707405764348,4646,40,3,80,1788,6,205.41920277,28.39058617,20.828239,19.964828,19.732243,19.500057,19.519207,0.080924,0.016234,0.017499,0.020663,0.078825
587739707405764350,4646,40,3,80,1790,6,205.41562872,28.39367445,21.127016,20.159815,19.902225,19.758568,19.793203,0.101698,0.018948,0.019749,0.026756,0.100421
587739707405764351,4646,40,3,80,1791,6,205.4184846,28.39305394,21.300121,20.229124,19.951368,19.749758,19.708035,0.122022,0.020298,0.021263,0.026328,0.099039
587739707405764353,4646,40,3,80,1793,3,205.41429122,28.38818232,20.903296,19.786943,19.397631,19.215281,19.144821,0.104064,0.016501,0.01631,0.02068,0.075118
587739707405764356,4646,40,3,80,1796,6,205.41783681,28.38583445,21.75102,20.62746,20.354519,20.16012,20.236435,0.16882,0.025912,0.027192,0.034296,0.14754
587739707405764358,4646,40,3,80,1798,6,205.41413183,28.39551354,21.751928,20.968979,20.679289,20.161535,20.18746,0.166344,0.031853,0.034503,0.033192,0.135664
587739707405764359,4646,40,3,80,1799,6,205.41596114,28.38665791,21.892757,20.862886,20.501368,20.342283,20.537832,0.18967,0.030841,0.030376,0.039751,0.192265
587739707405764361,4646,40,3,80,1801,6,205.41254132,28.39345398,21.850382,20.909966,20.636234,20.481159,20.069235,0.180411,0.031521,0.033247,0.043705,0.125405
587739707405764366,4646,40,3,80,1806,6,205.4159445,28.39497834,22.624903,21.871189,21.269392,21.076435,21.056696,0.346944,0.069913,0.057592,0.071992,0.289012
587739707405764389,4646,40,3,80,1829,6,205.40847795,28.39387008,21.273632,20.330877,20.000872,19.818687,19.610432,0.114673,0.021174,0.021177,0.026362,0.086093
587739707405764390,4646,40,3,80,1830,6,205.40822596,28.39203201,22.189142,21.278303,20.888706,20.744066,20.695562,0.23696,0.040936,0.040107,0.053409,0.212874
587739707405764391,4646,40,3,80,1831,3,205.4099252,28.39329189,25.637108,24.89222,22.451586,21.255404,20.951656,0.912807,0.673096,0.183644,0.104001,0.328929
587739707405764392,4646,40,3,80,1832,6,205.40655853,28.3947973,25.186182,22.714113,22.053436,21.691681,23.458792,0.964656,0.131648,0.105421,0.121085,0.639299
587739707405764393,4646,40,3,80,1833,6,205.40764065,28.39460068,25.871016,24.048153,22.577707,22.604292,22.612238,0.622248,0.37564,0.16338,0.261084,0.730561
587739707405765461,4646,40,3,80,2901,6,205.37712801,28.37653895,23.866217,22.670458,22.19046,21.658226,22.041689,0.8607,0.122342,0.119036,0.150928,0.583428
587739707405765471,4646,40,3,80,2911,6,205.38312677,28.39298312,24.176876,22.995932,22.234684,21.933933,21.681028,0.981888,0.165016,0.122911,0.147184,0.466451
587739707405765480,4646,40,3,80,2920,6,205.38187143,28.37010897,22.923573,21.613621,21.105228,20.921997,20.555576,0.447716,0.054167,0.049678,0.064216,0.193486
587739707405765562,4646,40,3,80,3002,6,205.39081931,28.35649579,25.35545,22.330502,21.807957,21.516867,21.127476,0.906118,0.094064,0.085405,0.102374,0.304753
587739707405765578,4646,40,3,80,3018,6,205.39279507,28.35478879,23.500263,21.857134,21.302177,20.988611,20.86985,0.819963,0.073405,0.066936,0.08015,0.299766
587739707405765599,4646,40,3,80,3039,6,205.4013998,28.36144606,24.535076,22.913128,22.278706,21.924513,22.035284,1.102141,0.155375,0.12915,0.148002,0.594949
587739707405765649,4646,40,3,80,3089,6,205.410524,28.35797919,24.829428,22.950178,22.01379,21.766964,21.642002,1.087789,0.158668,0.101594,0.126985,0.455266
587739707405765662,4646,40,3,80,3102,6,205.41607479,28.36388325,25.70167,23.187273,22.862595,23.061182,21.399137,0.720978,0.193643,0.208934,0.374698,0.377904
587739707405765886,4646,40,3,80,3326,6,205.38011195,28.38755962,24.059141,23.240454,22.471996,22.26141,22.644169,0.951261,0.20082,0.150999,0.19569,0.732623
587739707405765933,4646,40,3,80,3373,6,205.41696395,28.38872501,25.908739,23.581959,22.815313,22.154661,22.296558,0.632175,0.280526,0.209147,0.187834,0.699854
587739707405765934,4646,40,3,80,3374,6,205.41176028,28.36072703,25.487391,23.822741,22.495275,22.168459,22.280626,0.830303,0.320005,0.152986,0.180227,0.660303
587739707405766029,4646,40,3,80,3469,3,205.38999487,28.39860436,25.053556,24.217979,24.398052,21.945288,22.1418,1.204493,0.509509,0.727546,0.189116,0.764589
587739707405766042,4646,40,3,80,3482,6,205.42103979,28.38325743,24.556423,23.919756,23.237911,22.199007,21.447424,1.116719,0.356954,0.295612,0.194707,0.410118
587739707405762746,4646,40,3,80,186,6,205.36564032,28.39188525,20.210655,19.209049,18.936054,18.857035,18.900448,0.051274,0.01061,0.010742,0.01323,0.046715
587739707405762748,4646,40,3,80,188,6,205.3672171,28.39240665,20.654345,19.696419,19.336374,19.210535,19.326,0.072623,0.014018,0.013853,0.01714,0.068867
587739707405762752,4646,40,3,80,192,6,205.36877271,28.3928796,22.524096,20.972574,20.673685,20.502996,20.479582,0.317832,0.03263,0.034616,0.044188,0.177053
587739707405762755,4646,40,3,80,195,3,205.36437588,28.39252052,23.947975,21.963163,21.058872,20.561953,20.391003,1.167585,0.087907,0.060136,0.061381,0.218781
587739707405762758,4646,40,3,80,198,6,205.36606345,28.39456279,23.374123,23.121777,22.24106,21.513985,21.456005,0.631464,0.188151,0.128944,0.106295,0.40861
587739707405762759,4646,40,3,80,199,6,205.36875618,28.39441918,25.08914,22.556273,21.737955,21.572624,20.78586,1.104367,0.126334,0.090431,0.122315,0.257112
587739707405762761,4646,40,3,80,201,3,205.36497806,28.3938251,23.761757,23.400476,22.125694,21.640684,22.395992,0.924137,0.258544,0.130571,0.134702,0.801657
587739707405762817,4646,40,3,80,257,6,205.36673808,28.36683942,19.8297,18.649311,18.175644,17.998566,17.920561,0.039439,7.898701E-3,7.278089E-3,8.234739E-3,0.02225
587739707405762818,4646,40,3,80,258,3,205.36482331,28.36841746,20.274981,19.45443,19.112312,18.96999,19.001085,0.060296,0.012735,0.012903,0.016238,0.06123
587739707405762820,4646,40,3,80,260,6,205.36286353,28.36847113,21.601892,20.646742,20.237164,20.125124,19.987663,0.148384,0.025516,0.025008,0.032783,0.116628
587739707405762821,4646,40,3,80,261,6,205.36119156,28.36833441,21.972401,20.955822,20.512899,20.309277,21.201565,0.201003,0.032027,0.03051,0.037753,0.322488
587739707405762824,4646,40,3,80,264,6,205.36300916,28.36702498,22.812634,21.526028,21.157553,20.920141,20.83473,0.408336,0.049584,0.050649,0.062758,0.241631
587739707405762825,4646,40,3,80,265,3,205.36062793,28.36913369,23.505751,23.504538,21.860779,21.105551,21.214426,0.730209,0.273021,0.097885,0.07976,0.384205
587739707405762826,4646,40,3,80,266,6,205.3660391,28.36872241,24.286905,23.235619,22.036165,21.525787,21.358912,1.10771,0.211213,0.113483,0.11378,0.397993
587739707405762828,4646,40,3,80,268,3,205.36531951,28.37028159,25.844938,22.96183,22.330452,21.734715,20.872734,0.820656,0.194539,0.168067,0.160371,0.309558
587739707405762832,4646,40,3,80,272,6,205.36895619,28.37068798,17.997671,16.664871,16.060244,15.818331,15.69777,0.013377,4.108534E-3,3.962069E-3,4.356326E-3,6.375132E-3
587739707405762833,4646,40,3,80,273,6,205.37252747,28.371883,18.131926,16.794647,16.195158,15.950498,15.829116,0.014294,4.224082E-3,4.038914E-3,4.439233E-3,6.715888E-3
587739707405762834,4646,40,3,80,274,6,205.36929623,28.36933679,20.257803,19.351496,19.202698,18.929127,19.000154,0.052943,0.011305,0.012609,0.013743,0.05008
587739707405762836,4646,40,3,80,276,6,205.37164025,28.36907678,21.146065,20.419456,20.065821,19.9116,19.950058,0.10549,0.022177,0.022522,0.028604,0.116565
587739707405762838,4646,40,3,80,278,3,205.36777323,28.3696349,23.20982,22.276794,21.979017,20.663042,21.014322,0.759985,0.123534,0.144266,0.073252,0.407946
587739707405762842,4646,40,3,80,282,3,205.36761611,28.372609,24.119568,22.310987,21.638273,21.347864,21.471819,1.188761,0.108249,0.091691,0.114383,0.502211
587739707405762843,4646,40,3,80,283,6,205.36806987,28.37368552,24.200481,22.853901,22.265659,21.699682,22.441172,1.070383,0.155654,0.137235,0.131943,0.7661
587739707405762851,4646,40,3,80,291,6,205.37184437,28.38181092,19.548487,18.504347,18.058409,17.854366,17.775419,0.032818,7.372509E-3,6.930775E-3,7.711447E-3,0.020038
587739707405762852,4646,40,3,80,292,6,205.37340249,28.38574927,20.33819,19.335846,19.047388,18.972239,18.985046,0.056162,0.011229,0.011445,0.014369,0.050261
587739707405762853,4646,40,3,80,293,6,205.37366595,28.38351497,25.749859,22.509256,21.973579,21.538874,21.501352,0.788777,0.123037,0.112662,0.121347,0.469265
587739707405762854,4646,40,3,80,294,6,205.37284842,28.38399187,23.622009,22.699083,21.946911,21.741289,21.507751,0.818359,0.141116,0.108403,0.142105,0.463155
587739707405762855,4646,40,3,80,295,6,205.37225167,28.38348499,25.407093,23.854919,22.87512,22.211561,21.622829,0.856371,0.3261,0.21356,0.187887,0.447841
587739707405762883,4646,40,3,80,323,6,205.38219223,28.40301342,18.377478,16.485222,15.51367,15.061153,14.786703,0.016403,4.01523E-3,3.705597E-3,4.072379E-3,4.735986E-3
587739707405762884,4646,40,3,80,324,6,205.38258674,28.4020303,22.341648,20.652782,20.269377,20.392178,20.396837,0.276712,0.026178,0.030263,0.0416,0.16659
587739707405762885,4646,40,3,80,325,6,205.38459784,28.40177163,22.512102,20.970486,20.64953,20.446678,20.430344,0.321413,0.033463,0.034924,0.04399,0.17622
587739707405762886,4646,40,3,80,326,3,205.38275539,28.40524408,23.398874,21.618225,20.865004,20.57608,20.943718,1.06859,0.082399,0.06517,0.080458,0.458032
